6214	gal0	gal5	gal10	gal15	gal20	gal30	gal45	gal60	gal90	gal120	gal240	gal480	gal720	gal960	gal1200	gal1440	glu0	glu5	glu10	glu15	glu20	glu225	glu25	glu30	glu60	glu120	glu240	glu360	glu480	glu600	glu720
YPL153C	-0.553535263	-0.636293553	-0.647236576	-0.489824355	-0.13295398	-0.219027676	-0.019583612	0.088797867	-0.273137124	-0.108159987	0.245513621	0.366890881	0.446775875	0.419396677	0.35718272	0.466827527	-0.45885074	-0.544048843	-0.543262537	-0.507741681	-0.346962336	-0.283919745	-0.278605071	0.032616928	0.189963688	0.249073381	0.44731332	0.181091961	0.340646712	0.045172608	0.142192476
YPL154C	0.436582947	0.403495271	0.325769428	0.775379295	0.607059548	0.863959419	0.6574917	0.081173854	-0.574933807	-0.679112095	-0.639473588	-0.555579656	-0.447207086	-0.283596348	-0.272384473	-0.147098069	0.33043944	0.458946667	0.403817975	0.318997538	0.348683829	0.363350894	0.386541208	0.201623936	-0.388993855	-0.378063587	-0.210631969	-0.249140993	-0.389190074	-0.474031841	-0.347264582
YPL155C	-0.072340234	-0.056503623	0.058429962	-0.062579106	0.085153271	-0.088648943	-0.126356337	0.102390797	-0.005825548	-0.104713813	0.164257891	0.147752509	0.07307648	0.146282601	0.305240319	0.263980621	-0.051996109	-0.155386694	-0.012132516	-0.126511305	-0.171070786	-0.203835822	-0.250731224	-0.131996027	-0.17164681	0.049115735	0.096243851	0.150158152	0.263831894	-0.071710814	0.181588336
YPL156C	0.336348924	0.176015621	-0.190578422	-0.166099928	-0.24285383	0.11387574	-0.000467325	0.15357038	0.3082783	0.342548117	0.312660764	0.076433286	0.432426001	0.129214318	0.238176718	0.25770285	-0.089299431	0.152804737	0.185702177	0.238797357	0.194431526	0.188744254	0.171382979	0.019252938	-0.102051603	0.149032628	0.016931697	1.959883945	1.941363125	1.705441864	1.315665117
YPL157W	0.341003064	0.341876123	0.252630119	0.029515874	-0.057162119	-0.094434196	0.185702781	0.433954855	0.549812115	0.336395016	0.402289351	0.11967812	0.273760881	0.352195902	0.29498172	0.433472601	0.182225478	0.132296745	0.235881866	0.249944701	0.230307716	0.109869843	0.060780627	0.181221548	0.115249541	0.20717935	0.136163858	0.103072217	0.3867117	0.306846972	0.237163042
YPL158C	0.086198361	0.171158773	-0.097325483	-0.048331662	-0.371842426	-0.649061185	-0.817714472	-0.555822265	-0.450294982	-0.191339164	-0.366828152	0.002130713	-0.078631384	0.093076862	0.19931673	0.05100051	-0.219317655	-0.199695769	-0.092097601	-0.068335232	-0.264644546	-0.153449475	-0.082569034	-0.009551251	-0.312160549	0.040401831	0.031901918	-0.411727766	-0.058461858	-0.078119189	-0.411135099
YPL159C	-0.164075312	-0.206470844	-0.248973615	-0.45059845	-0.175858494	-0.844779652	-0.822424228	-0.272548982	-0.267572419	0.016809277	-0.175298292	-0.07481054	-0.30432951	0.185211542	-0.00400076	0.000947213	-0.45367614	-0.253672208	-0.428325951	-0.052352303	-0.227558675	-0.153650078	-0.006363871	0.070491606	-0.085194269	-0.210281892	-0.136277361	-0.024652544	-0.006438875	-0.22565188	-0.215265596
YPL160W	-0.128494666	-0.092553224	-0.105561803	-0.073179791	-0.183675943	-0.034684397	0.103246079	0.041913256	0.078023979	0.119332765	-0.031066158	-0.003814363	0.073971484	0.017627931	0.104380778	0.088922526	-0.143645664	-0.162661282	-0.036306622	-0.137102356	-0.086391785	0.101489649	0.191953496	0.057215042	-0.01566584	0.002897167	-0.006568618	0.255676377	0.33430379	0.559561975	0.230759293
YPL161C	-0.318034442	-0.262278488	-0.325768636	-0.39694581	-0.475924276	-0.765205655	-0.346222634	-0.301345343	-0.261051981	0.14096968	-0.211941757	0.25315426	0.293206892	0.591197836	-0.060763645	0.010108218	-0.175781166	-0.113952492	-0.102802929	0.062911609	-0.025225456	0.020652861	-0.029488504	0.093511924	0.297341059	-0.478300677	-0.129768567	0.084114179	0.046548666	0.010193761	-0.009849606
YPL162C	0.182777715	0.367730809	-0.039466062	-0.239514727	-0.575182597	-0.67878381	-0.256332626	-0.024818434	0.274584296	0.202185199	0.163511222	0.168117475	0.15650433	0.309413581	0.145016531	0.246987966	-0.17451707	-0.075820048	0.134192291	-0.009376793	-0.118426215	0.093589685	0.219353761	0.077184231	-0.134466692	0.101214292	0.298562454	-0.097591617	0.105009619	0.070030542	0.013911759
YPL163C	-0.029096564	-0.020536118	0.2903383	0.449628212	0.590050433	0.680317329	0.531667371	0.323600604	0.15122901	0.071751101	0.015955755	0.021725869	0.086165242	-0.004478349	0.09375348	0.245054738	0.229801674	0.036506669	0.059437122	0.100743057	0.14523515	0.204449183	0.224046298	0.443143019	0.452801761	0.338345852	0.478001036	0.072713093	0.04682745	-0.008508076	0.162740456
YPL164C	0.418614616	0.679243951	-1.019721151	-0.98681708	-1.29331466	-0.435572371	-0.123933668	0.14965889	0.464089685	0.321988677	0.343410126	0.188306417	0.345511425	0.123762927	0.111186265	0.194745896	-0.298182213	-0.066424458	0.28228144	0.189464335	-0.010594844	0.016522312	0.069102245	-0.03977173	-0.001773868	0.218635341	-0.188349547	-0.428876284	-0.227964294	-0.503201304	-0.300810947
YPL165C	0.429388861	0.459268094	0.548408955	0.513831198	0.402751779	0.239046736	0.224118618	0.035263354	-0.233372221	-0.571813441	-0.395642697	-0.35814483	-0.334264867	-0.237720821	-0.250388721	-0.242455112	0.392906494	0.342871385	0.428309523	0.518330533	0.356356359	0.260454502	0.156301962	0.1681209	-0.28779134	-0.417077694	-0.622135633	0.289752544	0.339914508	0.559044618	0.377674516
